,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
Variables,All Items,Food,Food Excl Food Servicing Services,Bread & Cereals,Meat,Fish & Seafood,"Milk, Cheese & Eggs",Oils & Fats,Fruits,Vegetables,"Sugar, Preserves & Confectionery",Non-alcoholic Beverages,Other Food,Food Servicing Services,Restaurant Food,Fast Food,Hawker Food (Incl. Food Courts),Catered Food,Clothing & Footwear,Housing & Utilities,Accommodation,Fuel & Utilities,Household Durables And Services,Household Durables,Household Services & Supplies,Health Care,"Medical Products, Appliances & Equipment",Medical & Dental Treatment,Transport,Private Road Transport,Public Road Transport,Other Travel & Transport,Communication,Recreation & Culture,Recreation & Entertainment,"Newspapers, Books & Stationery",Holiday Expenses,Education,Tuition & Other Fees,School Textbooks & Related Study Guides,Miscellaneous Goods & Services,Personal Care,Alcoholic Drinks & Tobacco,Personal Effects,Other Miscellaneous Expenditure,All Items Less Imputed Rentals On Owner-occupied Accommodation,All Items Less Accommodation,MAS Core Inflation Measure
1988 Aug,59.789,62.721,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,85.355,50.234,na,na,74.813,na,na,47.323,na,na,52.113,na,na,na,115.185,79.568,na,na,na,35.026,na,na,52.071,na,na,na,na,na,na,na
1988 Sep,59.843,62.756,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,85.263,50.242,na,na,75.23,na,na,47.421,na,na,52.118,na,na,na,115.185,79.608,na,na,na,35.464,na,na,52.093,na,na,na,na,na,na,na
1988 Oct,59.712,62.333,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,85.372,50.51,na,na,75.22,na,na,47.43,na,na,51.93,na,na,na,115.185,79.895,na,na,na,35.587,na,na,52.138,na,na,na,na,na,na,na
1988 Nov,59.794,62.545,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,85.284,50.105,na,na,75.339,na,na,47.791,na,na,52.237,na,na,na,115.185,79.823,na,na,na,35.637,na,na,52.138,na,na,na,na,na,na,na
1988 Dec,59.941,62.737,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,85.608,50.057,na,na,75.33,na,na,47.876,na,na,52.621,na,na,na,115.185,79.831,na,na,na,35.637,na,na,52.189,na,na,na,na,na,na,na
1989 Jan,59.916,62.391,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,85.671,50.324,na,na,75.336,na,na,47.817,na,na,52.821,na,na,na,115.185,80.329,na,na,na,35.901,na,na,52.034,na,na,na,na,na,na,na
1989 Feb,60.074,62.659,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,85.749,50.325,na,na,75.405,na,na,47.818,na,na,52.908,na,na,na,115.185,80.764,na,na,na,36.037,na,na,52.054,na,na,na,na,na,na,na
1989 Mar,60.014,62.148,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,86.006,50.325,na,na,75.435,na,na,47.889,na,na,53.002,na,na,na,115.185,80.708,na,na,na,36.037,na,na,53.666,na,na,na,na,na,na,na
1989 Apr,60.359,62.569,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,86.159,50.37,na,na,75.445,na,na,47.923,na,na,53.41,na,na,na,120.7,81.528,na,na,na,36.037,na,na,53.903,na,na,na,na,na,na,na
1989 May,60.786,63.161,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,86.306,50.36,na,na,75.557,na,na,47.942,na,na,54.548,na,na,na,120.7,81.701,na,na,na,36.037,na,na,53.98,na,na,na,na,na,na,na
1989 Jun,61.062,63.172,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,86.933,50.36,na,na,75.737,na,na,47.957,na,na,56.012,na,na,na,120.7,81.867,na,na,na,36.132,na,na,54.028,na,na,na,na,na,na,na
1989 Jul,61.237,63.299,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,87.027,50.791,na,na,75.738,na,na,48.056,na,na,55.723,na,na,na,123.472,81.983,na,na,na,37.391,na,na,54.087,na,na,na,na,na,na,na
1989 Aug,61.312,63.193,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,86.828,51.217,na,na,75.731,na,na,48.535,na,na,55.861,na,na,na,123.472,82.006,na,na,na,37.671,na,na,54.093,na,na,na,na,na,na,na
1989 Sep,61.308,63.156,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,86.884,51.217,na,na,75.836,na,na,48.586,na,na,55.858,na,na,na,123.472,81.995,na,na,na,37.707,na,na,54.117,na,na,na,na,na,na,na
1989 Oct,61.617,63.295,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,87.074,52.306,na,na,77.538,na,na,48.637,na,na,55.867,na,na,na,123.472,81.794,na,na,na,37.727,na,na,54.211,na,na,na,na,na,na,na
1989 Nov,61.851,63.726,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,87.071,52.306,na,na,77.53,na,na,48.717,na,na,56.005,na,na,na,123.472,82.453,na,na,na,37.727,na,na,54.229,na,na,na,na,na,na,na
1989 Dec,61.926,63.581,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,87.193,52.307,na,na,77.57,na,na,48.767,na,na,56.809,na,na,na,123.472,82.454,na,na,na,37.74,na,na,54.253,na,na,na,na,na,na,na
1990 Jan,62.278,63.692,63.323,59.723,54.982,62.111,62.534,65.776,69.15,68.603,79.97,79.131,63.29,63.195,56.676,65.822,64.647,na,87.395,53.643,55.848,46.852,77.534,100.231,66.902,48.893,74.668,39.986,56.919,59.43,56.045,81.348,123.472,82.717,100.282,66.6,74.746,38.511,37.414,52.588,54.35,81.972,26.903,99.375,na,na,63.932,65.085
1990 Feb,62.399,63.569,62.956,59.711,55.127,60.551,61.875,65.881,69.652,68.011,80.107,79.288,63.235,63.324,56.95,66.367,64.717,na,87.507,53.977,55.848,47.833,78.674,100.215,68.773,49.738,74.711,41.06,57.133,59.834,56.045,81.348,123.472,82.72,100.252,66.663,74.746,38.511,37.414,52.588,54.347,82.068,26.904,98.828,na,na,64.071,65.2
1990 Mar,62.218,63.12,62.054,59.718,54.188,57.569,61.999,65.847,68.766,68.354,79.878,79.383,63.285,63.347,57.187,66.693,64.667,na,86.641,53.976,55.847,47.832,78.735,100.278,68.835,49.787,74.764,41.106,57.204,59.87,56.153,81.613,123.472,82.678,100.123,66.706,74.746,38.692,37.582,52.896,54.435,82.446,26.911,98.327,na,na,63.864,64.966
1990 Apr,62.567,63.58,62.948,59.886,53.795,57.604,62.518,65.894,67.492,77.633,80.156,78.984,63.391,63.353,57.187,66.693,64.676,na,87.188,54.019,55.911,47.832,78.612,99.93,68.842,49.95,75.428,41.113,57.355,60.141,56.153,81.888,123.472,83.139,100.133,66.76,76.027,38.994,37.919,52.954,55.5,82.874,27.947,98.775,na,na,64.255,65.374
1990 May,62.729,63.801,63.36,59.905,54.413,57.627,62.139,65.483,66.404,81.099,80.198,79.217,63.967,63.376,57.239,66.641,64.695,na,87.491,53.822,55.995,47.089,78.589,99.859,68.847,50.045,75.432,41.235,57.653,60.703,56.153,81.888,123.472,82.957,99.376,67.285,76.027,39.787,38.822,52.954,55.804,82.895,28.294,98.775,na,na,64.428,65.509
1990 Jun,62.815,63.766,63.246,59.889,55.169,58.034,61.917,65.48,68.047,76.479,80.347,79.133,64.082,63.423,57.285,66.612,64.747,na,87.575,54.48,56.97,47.09,78.386,99.284,68.858,50.12,75.267,41.381,57.526,60.464,56.153,81.888,123.472,82.897,99.063,67.563,76.027,40.073,39.148,52.954,55.845,82.998,28.308,98.775,na,na,64.403,65.505
1990 Jul,62.844,63.489,62.569,59.994,55.029,59.465,61.956,65.479,67.37,68.378,80.03,79.166,64.141,63.559,57.615,66.752,64.833,na,87.63,55.036,57.794,47.09,78.387,99.271,68.868,50.692,75.871,41.932,57.46,60.339,56.153,81.888,123.472,83.123,99.113,67.624,76.579,40.369,39.405,53.605,55.905,83.097,28.339,98.841,na,na,64.332,65.438
1990 Aug,63.069,63.503,62.407,59.992,54.661,58.52,62.62,65.474,70.581,66.623,79.039,78.837,64.132,63.756,57.615,66.918,65.082,na,86.103,55.036,57.794,47.09,79.052,98.917,70.165,51.365,75.883,42.793,59.001,63.245,56.153,81.888,123.472,83,98.775,67.682,76.579,40.397,39.405,53.86,55.911,83.091,28.387,98.266,na,na,64.588,65.428
1990 Sep,63.498,63.158,61.63,59.959,54.175,57.764,61.777,65.481,69.197,64.243,78.411,78.5,64.16,63.858,57.615,66.918,65.216,na,87.135,55.134,57.794,47.377,79.092,98.996,70.183,51.562,75.909,43.039,62.265,69.399,56.153,81.888,123.472,83.014,98.81,67.682,76.579,40.554,39.515,54.425,55.892,83.027,28.386,98.266,na,na,65.077,65.35
1990 Oct,64.002,63.136,61.484,59.995,53.48,56.995,61.57,65.441,67.152,67.661,78.13,78.349,65.102,63.964,57.687,67.108,65.326,na,87.719,55.276,57.895,47.592,79.092,98.951,70.211,51.75,75.943,43.27,65.126,69.673,62.367,87.229,123.472,83.247,99.127,68.116,76.579,40.862,39.837,54.663,55.883,82.932,28.393,98.483,na,na,65.639,65.949
1990 Nov,63.986,63.417,61.974,59.737,53.357,56.84,62.976,65.42,65.772,73.229,77.546,78.239,65.622,64.026,57.677,67.914,65.362,na,87.745,55.983,57.905,49.647,78.955,98.626,70.181,51.76,75.985,43.27,63.402,63.485,66.133,87.281,123.472,83.495,98.937,68.64,77.157,40.919,39.837,55.185,55.93,83.002,28.398,98.89,na,na,65.619,66.553
1990 Dec,64.291,63.975,62.997,59.752,53.01,58.462,63.609,65.482,65.174,80.223,76.385,78.245,65.575,64.099,57.677,68.87,65.403,na,87.746,56.101,57.909,49.984,78.899,98.612,70.097,51.733,75.872,43.27,62.988,62.433,66.482,87.281,123.472,84.68,102.175,68.721,76.718,40.942,39.837,55.403,56.749,83.083,29.355,98.436,na,na,65.967,67.047
1991 Jan,64.358,63.466,61.865,59.827,52.692,58.448,62.444,65.66,66.541,70.488,76.174,77.8,65.557,64.236,58.072,68.87,65.484,na,88.426,56.204,58.062,49.984,79.073,98.971,70.167,53.947,75.641,46.188,62.766,61.898,66.633,87.273,124.41,85.088,102.636,68.804,77.294,42.835,41.994,55.403,57.382,83.127,29.891,100.925,na,na,66.024,67.165
1991 Feb,64.884,64.385,63.461,59.725,53.031,64.228,61.653,65.494,69.268,71.529,75.916,77.089,65.468,64.448,58.256,68.948,65.71,na,88.514,56.203,58.062,49.981,78.844,98.98,69.788,54.022,75.649,46.281,63.881,63.671,66.848,90.368,124.41,85.125,102.689,68.514,77.54,42.835,41.994,55.403,57.422,83.154,29.897,101.409,na,na,66.624,67.653
1991 Mar,64.572,63.847,62.295,59.676,53.421,58.048,61.369,65.248,69.937,72.308,75.802,76.761,65.209,64.563,58.256,68.948,65.861,na,88.519,56.09,58.053,49.669,78.87,99.024,69.804,54.281,75.611,46.626,62.396,60.899,66.848,89.816,124.41,85.442,102.626,68.546,78.504,43.138,42.339,55.403,58.756,83.53,31.314,101.588,na,na,66.269,67.538
1991 Apr,64.907,64.4,63.205,59.692,52.731,58.803,61.89,66.144,69.699,79.768,75.913,76.773,65.995,64.74,58.504,69.183,66.016,na,88.487,56.328,58.167,50.139,78.815,98.869,69.806,54.234,75.412,46.626,62.773,61.61,66.848,89.816,124.41,85.707,103.268,68.562,78.504,43.185,42.379,55.515,58.903,83.655,31.435,101.718,na,na,66.637,67.878
1991 May,65.118,64.783,63.893,59.757,52.849,59.324,62.413,66.176,71.484,82.618,75.961,76.682,66.233,64.806,58.577,69.3,66.077,na,88.528,55.741,58.161,48.43,79.247,99.96,69.863,54.454,75.398,46.915,63.645,63.256,66.848,89.816,124.41,85.658,103.131,68.562,78.522,43.209,42.379,55.746,58.917,83.451,31.51,101.879,na,na,66.878,67.974
1991 Jun,65.27,64.715,63.782,59.847,52.863,60.335,62.152,66.223,71.659,79.668,76.017,76.399,65.969,64.781,58.493,69.3,66.066,na,88.789,55.742,58.163,48.43,79.352,100.284,69.841,54.739,75.42,47.274,64.53,64.924,66.848,89.81,124.41,85.645,103.1,68.562,78.522,43.559,42.777,55.746,58.974,83.608,31.516,101.983,na,na,67.05,68.002
1991 Jul,65.356,64.602,63.411,60.05,52.604,62.051,61.494,66.3,73.475,72.15,76.144,76.107,66.25,64.935,58.564,69.3,66.25,na,88.402,55.797,58.244,48.43,79.393,100.265,69.919,54.9,75.3,47.518,64.471,64.813,66.848,89.81,124.41,86.532,105.226,68.655,78.522,45.248,44.7,55.746,58.98,83.628,31.519,101.954,na,na,67.139,68.115
1991 Aug,65.518,64.797,63.61,60.114,52.771,62.06,60.974,66.246,71.758,75.343,76.355,75.826,66.6,65.124,59.023,69.666,66.36,na,88.029,55.794,58.24,48.43,79.274,99.882,69.953,55.018,75.273,47.677,64.755,65.354,66.848,89.713,124.41,87.712,107.458,68.666,79.298,45.248,44.7,55.746,58.766,83.121,31.52,100.737,na,na,67.324,68.06
1991 Sep,65.481,64.483,62.93,60.766,52.86,60.655,60.287,66.053,71.245,71.992,76.34,75.546,66.6,65.191,59.132,69.666,66.421,na,89.152,55.794,58.24,48.43,79.352,100.099,69.951,55.104,75.325,47.773,64.886,65.6,66.848,89.713,124.41,87.584,107.042,68.839,79.298,45.276,44.7,56.008,59.075,83.129,31.773,102.322,na,na,67.281,68.194
1991 Oct,65.51,64.434,62.796,61.09,52.798,60.046,60.748,66.129,71.356,71.222,76.158,75.478,66.9,65.229,59.139,69.909,66.454,na,89.619,56.178,58.809,48.431,79.341,100.196,69.875,55.127,75.336,47.799,64.106,64.129,66.848,89.713,124.41,87.503,107.109,68.839,78.985,45.309,44.7,56.312,60.314,83.248,33.158,102.632,na,na,67.243,68.3
1991 Nov,65.615,64.633,63.186,61.403,52.821,61.106,61.842,66.222,73.097,69.862,76.245,75.428,66.812,65.231,59.139,69.909,66.457,na,89.775,55.843,58.809,47.45,79.38,100.329,69.858,55.376,75.378,48.106,64.541,64.949,66.848,89.713,124.41,87.501,107.104,68.839,78.985,45.31,44.7,56.323,60.314,83.248,33.158,102.632,na,na,67.362,68.344
1991 Dec,66.139,65.702,65.212,61.49,52.581,62.873,61.753,66.248,72.502,85.497,75.807,75.591,66.916,65.301,59.13,70.867,66.496,na,90.1,55.843,58.809,47.45,79.297,100.118,69.85,55.385,75.414,48.106,65.2,66.083,66.848,91.803,124.41,87.452,106.865,69.04,78.985,45.318,44.7,56.4,60.347,83.38,33.159,102.528,na,na,67.96,68.899
1992 Jan,66.139,65.18,64.212,61.48,52.969,64.314,60.288,66.163,69.683,76.565,76.05,74.991,67.311,65.277,58.893,70.809,66.528,na,91.016,56.286,59.466,47.449,79.343,99.992,70,55.531,75.767,48.186,65.476,66.605,66.848,91.803,124.41,87.533,106.923,69.28,78.985,46.283,45.69,57.293,60.262,83.078,33.159,102.564,na,na,67.876,68.753
1992 Feb,66.05,65.246,64.262,61.472,53.479,65.197,59.692,66.064,70.865,73.616,75.962,75.12,67.515,65.358,58.908,70.809,66.63,na,89.953,56.118,59.466,46.957,79.382,100.075,70.014,55.5,75.64,48.186,64.739,65.214,66.848,91.803,124.41,88.583,109.538,69.221,78.985,46.283,45.69,57.293,60.238,83.087,33.159,102.087,na,na,67.775,68.782
1992 Mar,65.933,64.866,63.4,61.476,53.29,61.377,60.511,65.904,69.252,74.643,75.457,75.159,67.765,65.478,59.414,70.809,66.659,na,91.019,56.118,59.466,46.957,79.367,100.016,70.024,55.599,75.657,48.307,64.615,65.015,66.848,91.147,124.41,88.465,109.81,69.28,78.288,46.508,45.94,57.342,60.276,83.043,33.214,102.163,na,na,67.642,68.651
1992 Apr,66.347,65.088,63.717,61.574,53.378,61.985,60.767,66.034,70.228,74.902,75.605,75.133,67.708,65.6,59.414,70.809,66.819,na,91.07,57.184,60.795,47.454,81.386,100.021,73.319,55.713,75.541,48.489,65.056,65.846,66.848,91.147,124.41,88.13,108.987,69.28,78.288,46.682,46.138,57.342,60.388,83.288,33.226,102.7,na,na,67.945,68.906
1992 May,66.691,65.53,64.42,61.475,53.51,62.281,60.959,66.098,67.673,82.503,75.693,75.191,67.69,65.769,60.244,70.809,66.83,na,91.023,57.184,60.795,47.454,81.379,100.029,73.303,55.718,75.56,48.489,66.043,67.708,66.848,91.147,124.41,88.446,109.334,69.28,78.792,46.682,46.138,57.342,60.462,83.237,33.331,102.684,na,na,68.337,69.153
1992 Jun,66.699,65.48,64.284,61.413,53.852,63.651,61.111,66.044,68.093,77.709,75.02,75.224,67.594,65.806,60.273,71.276,66.845,na,91.219,57.198,60.815,47.454,81.354,100.008,73.276,56.212,75.516,49.139,66.128,67.868,66.848,91.147,124.41,88.355,109.628,68.904,78.443,46.682,46.138,57.342,60.376,83.094,33.332,101.863,na,na,68.344,69.142
1992 Jul,66.985,65.694,64.688,61.371,54.794,66.572,60.836,65.711,68.09,74.069,74.983,75.219,67.572,65.824,60.287,71.276,66.865,na,91.235,57.959,61.945,47.454,81.756,100.008,73.931,56.329,75.56,49.275,66.349,68.289,66.848,91.045,124.41,87.944,108.617,68.904,78.443,47.644,47.234,57.342,60.397,83.082,33.334,102.281,na,na,68.526,69.3
1992 Aug,66.867,65.381,63.992,61.408,55.584,65.266,60.746,65.714,67.322,69.469,75.005,75.224,67.469,65.907,60.287,71.276,66.975,na,89.993,57.959,61.945,47.454,81.772,100.054,73.931,56.33,75.566,49.275,66.543,68.656,66.848,91.045,124.41,88.248,108.794,68.785,79.193,47.621,47.208,57.342,60.459,83.866,33.338,99.287,na,na,68.392,69.113
1992 Sep,66.912,65.228,63.62,61.477,55.628,64.04,60.692,65.715,69.788,66.227,75.033,75.335,67.326,65.983,60.287,71.276,67.074,na,91.345,57.956,61.94,47.454,81.663,99.797,73.906,56.331,75.57,49.275,66.551,68.671,66.848,91.045,124.41,88.723,110.19,68.904,78.844,47.651,47.234,57.408,60.805,83.759,33.657,101.118,na,na,68.444,69.173
1992 Oct,67.078,65.148,63.449,61.168,54.95,61.988,60.742,65.896,69.821,70.375,75.057,75.355,67.394,65.997,60.378,71.276,67.07,na,91.238,58.177,62.267,47.454,81.668,99.832,73.893,56.381,75.369,49.401,66.849,69.235,66.848,90.973,124.41,88.427,109.761,68.904,78.495,47.651,47.234,57.408,62.749,84.115,35.691,101.366,na,na,68.593,69.28
1992 Nov,67.268,65.215,63.526,61.08,54.59,61.368,60.963,65.899,68.803,74.032,74.8,75.012,67.364,66.052,60.378,71.276,67.141,na,91.483,58.345,62.268,47.945,81.823,100.248,73.899,56.62,75.389,49.703,67.291,70.069,66.848,90.973,124.41,89.081,109.795,68.952,80.303,47.662,47.234,57.514,62.788,84.114,35.693,102.032,na,na,68.808,69.437
1992 Dec,67.323,65.504,64.002,61.109,54.476,61.948,61.562,65.949,68.153,77.598,74.393,74.824,67.595,66.144,60.378,72.046,67.217,na,91.617,58.349,62.273,47.947,81.827,100.212,73.927,56.603,75.316,49.703,66.716,68.986,66.848,90.973,124.41,89.495,110.004,70.068,80.483,47.662,47.234,57.514,62.766,84.012,35.705,101.995,na,na,68.871,69.612
1993 Jan,67.839,66.546,65.707,61.56,55.027,68.278,61.084,66.045,69.349,78.21,74.38,74.612,67.585,66.546,61.224,71.788,67.545,na,91.693,59.138,63.307,48.021,82.051,100.853,73.911,56.845,75.371,49.943,66.213,68.143,67.053,90.56,123.688,89.643,110.655,70.179,80.169,48.519,48.062,58.489,63.43,84.596,35.815,101.496,na,na,69.324,70.231
1993 Feb,67.522,65.486,63.538,61.622,54.287,63.665,60.838,66.084,68.474,70.022,74.367,74.581,67.534,66.583,61.373,71.788,67.554,na,91.905,59.138,63.307,48.021,82.077,100.919,73.913,56.964,75.425,50.089,66.014,67.816,67.053,90.56,123.688,89.645,110.65,70.201,80.169,48.558,48.062,59.181,63.821,84.509,36.606,101.022,na,na,68.938,69.833
1993 Mar,67.687,65.501,63.376,61.63,54.003,62.654,60.554,66.11,67.538,72.088,74.369,74.567,67.697,66.771,61.394,71.788,67.799,na,91.751,59.235,63.307,48.524,82.165,101.128,73.931,56.97,75.448,50.089,66.486,68.591,67.053,90.56,123.436,89.672,110.608,70.201,80.29,48.573,48.078,59.181,64.998,84.48,38.527,101.63,na,na,69.138,69.968
1993 Apr,67.885,65.681,63.695,61.697,53.949,62.005,59.975,66.128,67.9,76.206,74.753,74.43,67.843,66.812,61.394,72.261,67.823,na,92.053,59.289,63.374,48.525,82.286,101.548,73.879,57.036,75.484,50.167,67.221,69.792,67.053,90.56,123.436,89.702,110.837,70.201,80.107,48.704,48.218,59.181,64.947,84.342,38.525,101.63,na,na,69.365,70.085
1993 May,68.073,66.029,64.304,61.716,53.891,62.106,59.724,66.02,67.506,82.244,74.564,74.191,67.828,66.901,61.397,72.292,67.937,na,92.274,59.289,63.374,48.525,82.324,101.676,73.865,57.077,75.573,50.19,67.54,70.314,67.053,90.56,123.436,89.89,111.276,70.201,80.107,48.704,48.218,59.181,65.067,84.482,38.509,102.492,na,na,69.594,70.281
1993 Jun,68.096,65.715,63.608,61.801,53.951,63.364,60.138,66.015,67.202,73.334,74.788,74.251,67.755,66.964,61.658,72.349,67.949,na,92.337,59.389,63.374,49.04,82.47,102.089,73.857,57.866,75.584,51.292,67.819,70.772,67.053,90.56,123.436,90.057,111.793,69.479,80.296,48.704,48.218,59.181,65.169,84.763,38.511,102.492,na,na,69.622,70.26
1993 Jul,68.42,66.116,64.212,61.795,53.733,65.581,61.024,65.845,67.496,73.867,74.767,74.296,68.06,67.162,62.188,72.395,68.069,na,92.566,59.571,63.605,49.04,82.499,102.162,73.862,58.587,75.668,52.271,68.207,71.406,67.053,90.56,123.436,90.371,112.528,69.479,80.296,49.435,48.995,59.181,65.242,84.908,38.511,102.729,na,na,69.967,70.575
1993 Aug,68.313,65.917,63.67,61.799,53.76,66.619,60.869,65.82,67.406,66.919,74.839,74.463,69.236,67.301,62.336,73.083,68.17,na,91.729,59.578,63.614,49.041,82.496,102.172,73.85,58.574,75.623,52.271,68.168,71.343,67.053,90.56,123.436,90.343,112.471,69.459,80.296,49.435,48.995,59.181,65.199,85.015,38.511,101.838,na,na,69.835,70.433
1993 Sep,68.35,65.655,63.115,61.792,53.85,63.606,60.639,65.763,66.756,68.382,74.78,74.492,69.5,67.329,62.382,73.083,68.194,na,92.121,59.668,63.728,49.041,82.48,102.132,73.847,58.676,75.74,52.367,68.625,72.091,67.053,90.56,123.436,90.387,112.549,69.516,80.296,49.587,48.995,61.891,65.254,85.169,38.511,101.838,na,na,69.856,70.368
1993 Oct,68.592,65.865,63.556,61.803,53.852,63.791,60.853,65.713,67.5,71.047,74.869,74.469,69.55,67.311,62.285,73.083,68.196,na,92.748,59.914,64.041,49.041,82.451,102.27,73.717,58.694,75.803,52.367,69.164,72.979,67.053,90.183,123.436,90.224,112.625,69.537,79.765,49.587,48.995,61.891,65.798,85.059,39.402,102.477,na,na,70.086,70.525
1993 Nov,68.807,66.168,64.159,61.9,53.614,63.999,60.755,65.772,67.558,76.233,74.865,74.598,69.561,67.316,62.329,73.083,68.191,na,92.781,59.915,64.042,49.043,82.461,102.215,73.768,58.694,75.803,52.367,69.864,74.125,67.053,90.183,123.436,90.3,112.792,69.562,79.765,49.591,48.995,61.968,66.017,85.048,39.907,101.661,na,na,70.347,70.687
1993 Dec,69.042,66.438,64.624,62.497,53.647,65.075,60.691,65.748,68.025,76.929,74.85,74.788,69.503,67.391,62.489,73.191,68.242,na,92.882,59.914,64.041,49.044,82.477,102.19,73.808,58.824,75.772,52.562,70.887,75.8,67.053,90.229,122.964,90.302,112.796,69.564,79.765,49.636,49.042,61.968,66.014,85.052,39.899,101.661,na,na,70.634,70.815
1994 Jan,69.392,66.652,64.486,62.654,53.999,66.922,60.841,65.704,69.058,70.082,74.867,75.124,69.508,67.948,62.85,73.191,68.886,na,93.314,60.021,64.177,49.044,82.586,102.421,73.849,58.852,75.758,52.608,72.033,77.534,67.297,90.229,122.689,90.845,113.913,69.564,79.938,50.034,49.465,61.968,66.233,85.38,39.883,102.671,na,na,71.03,71.059
1994 Feb,69.617,67.98,66.806,63.214,55.938,72.815,60.864,65.691,68.456,75.814,74.927,75.001,69.491,68.288,63.241,73.191,69.234,na,92.763,59.864,64.181,48.219,82.573,102.382,73.85,59.137,75.812,52.986,71.108,76.018,67.297,90.229,122.689,90.807,113.84,69.523,79.938,50.034,49.465,61.968,66.116,85.527,39.883,100.819,na,na,71.304,71.546
1994 Mar,69.269,67.27,65.364,63.462,55.217,66.429,60.29,65.714,67.379,77.634,74.861,75.005,69.458,68.303,63.241,73.191,69.254,na,93.128,59.865,64.182,48.219,82.583,102.406,73.852,59.146,75.842,52.987,69.89,74.026,67.297,90.229,122.689,91.109,114.377,69.564,80.111,50.114,49.563,61.76,66.121,85.18,39.922,101.949,na,na,70.88,71.303
1994 Apr,69.79,67.52,64.637,64.384,55.128,64.968,60.866,66.44,68.21,70.833,75.466,75.742,70.019,69.506,64.453,73.741,70.497,na,94.048,60.354,64.821,48.152,83.05,103.591,73.908,59.416,76.418,53.136,70.789,75.479,67.328,90.229,125.845,91.685,115.37,70.352,80.151,50.385,49.78,62.921,66.85,86.26,40.05,104.677,na,na,71.38,71.699
1994 May,70.142,68.287,65.798,64.744,55.29,66.894,61.069,66.985,68.567,75.725,76.042,76.041,70.237,69.877,64.759,73.741,70.91,na,94.232,60.343,64.818,48.108,83.076,103.644,73.919,59.441,76.38,53.188,71.683,76.928,67.352,90.229,125.845,91.403,115.398,70.832,79.145,50.418,49.816,62.921,66.856,86.184,40.072,104.9,na,na,71.809,72.013
1994 Jun,70.477,68.563,66.274,65.689,55.281,70.262,61.247,68.082,69.267,71.001,75.916,76.176,70.335,69.955,65.168,73.741,70.905,na,94.519,60.47,64.818,48.759,83.039,103.663,73.847,59.607,76.378,53.421,73.181,78.177,69.436,90.229,125.459,91.297,115.316,70.894,78.928,50.437,49.833,62.97,66.924,86.265,40.072,105.322,na,na,72.216,72.325
1994 Jul,70.612,68.742,66.416,65.758,54.551,71.273,61.076,68.57,68.042,72.486,75.875,76.439,70.714,70.169,65.271,73.417,71.183,na,94.336,60.292,64.591,48.759,83.441,103.671,74.5,59.669,76.457,53.477,73.763,79.078,69.524,90.229,125.341,91.211,114.88,71.08,79.111,50.959,50.387,62.97,66.955,86.267,40.175,104.995,na,na,72.428,72.452
1994 Aug,70.703,68.595,66.067,65.706,54.71,71.139,60.813,68.579,68.878,68.865,76.143,76.252,70.694,70.221,65.271,73.415,71.252,na,95.091,60.485,64.591,49.754,83.419,103.681,74.459,59.668,76.452,53.477,74.196,79.786,69.524,90.229,125.341,91.171,114.897,71.068,78.989,50.959,50.387,62.97,67.051,86.49,40.173,105.177,na,na,72.538,72.493
1994 Sep,70.73,68.644,66.119,65.746,54.965,70.544,60.988,68.582,69.338,69.413,75.917,76.353,70.641,70.267,65.316,73.386,71.303,na,94.677,60.501,64.612,49.755,83.376,103.662,74.398,59.681,76.501,53.477,74.526,80.327,69.524,90.229,122.732,91.228,115.02,71.09,78.989,50.959,50.387,62.97,67.1,86.472,40.239,105.359,na,na,72.567,72.461
1994 Oct,70.971,68.861,66.447,65.753,54.945,69.515,61.24,68.754,70.319,73.142,75.944,76.358,70.667,70.373,65.252,73.352,71.464,na,95.013,60.548,64.671,49.755,83.423,103.752,74.423,59.887,76.576,53.736,75.36,81.692,69.524,90.234,122.023,91.117,114.813,71.124,78.915,51.219,50.648,63.232,67.483,86.594,41.087,103.615,na,na,72.848,72.619
